Name,Company Domain Name,City,State/Region,Country/Region,Postal Code,Phone Number,Company Email,Industry,Description,Annual Revenue,Number of Employees,Client Tier,Industry Tier,Ownership Type,Founding Year,World Market Leader,Niche Leadership,Pipeline Priority Score,In Pipeline,Already in DB,Data Completeness %,Source Lists,Source Count,Target Contact Role
THYSSEN SCHACHTBAU GMBH,thyssen-schachtbau.de,Mülheim an der Ruhr,Nordrhein-Westfalen,DE,45473.0,0208-3002-0,info@ts-gruppe.com,Dienstleister,Die Thyssen Schachtbau Gruppe ist ein Dienstleister für die Bergbauindustrie.,136000000,850,3,unknown,THYSSEN SCHACHTBAU HOLDING GMBH,1919,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
MOSER GmbH & Co. KG,moser-bau.de,Merzhausen,Baden-Württemberg,DE,79249.0,0761-4580-0,info@moser-bau.de,Dienstleister,Moser ist ein besonders im Südwesten Deutschlands tätiges Bauunternehmen.,162328915,300,3,unknown,Lüdke,1934,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Dorr GmbH & Co. KG,dorr.de,Kempten,Bayern,DE,87439.0,0831-59117-0,info@dorr.de,Dienstleister,Die Firma Dorr ist seit 66 Jahren im Bereich Abfallwirtschaft am Markt und eines der großen Entsorgungsunternehmen in Südbayern.,180000000,400,3,unknown,Dorr,1945,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
GuN Holding GmbH & Co. KG,garbe.de,Hamburg,Hamburg,DE,20457.0,040-35613-0,info@garbe.de,Dienstleister,"Die Garbe Group ist ein international agierendes Unternehmen, das sich auf Projekte in der Immobilien- und Finanzwirtschaft spezialisiert hat.",180000000,360,3,unknown,Garbe,1965,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
MR Datentechnik Vertriebs- und Service GmbH,mr-daten.de,Nürnberg,Bayern,DE,90411.0,0911-52147-0,info@mr-daten.de,Dienstleister,MR Datentechnik ist ein Beratungs- und Systemhaus.,178500000,398,3,unknown,Reinhardt,1994,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
TRD-Reisen Fischer GmbH & Co. KG,trd-reisen.de,Dortmund,Nordrhein-Westfalen,DE,44143.0,0231-57582-0,info@trd-reisen.de,Dienstleister,TRD Reisen ist ein Anbieter von Reisen und Busfahrten aus Dortmund.,188400000,120,3,unknown,Fischer Reisen,1960,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
INDRA Recycling GmbH Metallaufbereitung,indrarec.de,Hockenheim,Baden-Württemberg,DE,68766.0,06205-2909-0,info@indrarec.de,Dienstleister,"INDRA ist eines der führenden EU Metallrecyclingunternehmen, das sich auf industrielles Metallrecycling und internationalen Metallhandel spezialisiert hat. Es werden NE-Metallfraktionen wie Aluminium, Kupfer, Messing und Edelstahl verarbeitet.",130000000,160,3,unknown,Remondis Gruppe,1993,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Gebr. Schermuly Busunternehmen GmbH & Co. KG,schermuly-reisen.de,Mengerskirchen,Hessen,DE,35794.0,06476-916990,info@schermuly-reisen.de,Dienstleister,Schermuly Reisen ist ein Busreiseanbieter aus Mengerskirchen im Landkreis Limburg Weilburg in Hessen.,188400000,120,3,unknown,Schermuly,1918,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Transeste Schiffahrt GmbH,transeste.com,Jork,Niedersachsen,DE,21635.0,04162-90019-0,office@transeste.com,Dienstleister,Die Reederei Transeste ist aus den Reedereien Dietrich Tamke and Gerd Ritscher entstanden und betreibt acht Schiffe.,100000000,80,3,unknown,Ritscher,1972,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
BTT Bauteam Tretzel GmbH,bauteam-tretzel.de,Regensburg,Bayern,DE,93049.0,0941-30703-0,mailbox@bauteam-tretzel.de,Dienstleister,"Die BTT Bauteam Tretzel GmbH (BTT) kann seit über 40 Jahren auf eine sehr erfolgreiche Entwicklung im Bauträgergeschäft für Wohnungsbau zurückblicken. Während die unternehmerischen Aktivitäten zunächst im Ein- und Mehrfamilienhausbereich gestartet wurden, fokussiert sich BTT heute auf den mehrgeschossigen Wohnungsbau im Ballungsraum Regensburg mit hohem Anspruch an Architektur, Ausführung und Gestaltung zu angemessenen Preisen.",100000000,80,3,unknown,Tretzel,1975,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Ratisbona Projektentwicklung KG,ratisbona.org,Maxhütte-Haidhof,Bayern,DE,93142.0,09471-3084-0,info@ratisbona-online.de,Dienstleister,"RATISBONA ist ein regional verwurzeltes, international tätiges Unternehmen im Bereich der Handelsimmobilien.",100000000,100,3,unknown,Gradl/Schels,1987,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Staudinger KG,staudinger.com,Bad Kötzting,Bayern,DE,93444.0,09941-951-0,staudinger@staudinger.com,Dienstleister,"Die Staudinger Unternehmensgruppe präsentiert sich als ein Unternehmen aus Bayern, das in zahlreichen Geschäftsfeldern erfolgreich tätig ist. Verschiedene Bereiche wie Immobilien, Touristik und Gesundheit, stellen sich in ihrem Leistungsangebot sehr unterschiedlich dar.",100000000,200,3,unknown,Staudinger,1850,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Janus TV GmbH,janus-tv.de,Ismaning,Bayern,DE,85737.0,089-9601-6610,info@janus-tv.de,Dienstleister,Janus TV ist ein deutsches TV-Produktionsunternehmen.,100000000,200,3,unknown,Richter/Kastner/Solfrank/Paalzow,1975,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
P3,p3-group.com,Stuttgart,,DE,,,,Logistics & Supply Chain,,500000000,1700,1,tier2,,,,,55.0,False,False,80,dach_icp_targets; dach_si_impact_top100,2,Head of Sales / Vertriebsleiter
Flink,goflink.com,Berlin,,DE,,,,Logistics & Supply Chain,,463000000,2600,1,tier2,,,,,55.0,False,False,80,dach_icp_targets; dach_si_impact_top100,2,Head of Sales / Vertriebsleiter
Aschendorff Medien GmbH & Co. KG,aschendorff.de,Münster,Nordrhein-Westfalen,DE,48163.0,0251-690-0,info@aschendorff.de,Dienstleister,Die Unternehmensgruppe Aschendorff in Münster umfasst einen Buchverlag und diverse digitale und Printmedienangebote.,185400000,600,3,unknown,Hüffer,1720,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
Eggersmann Gruppe GmbH & Co. KG,eggersmann-gruppe.de,Harsewinkel,Nordrhein-Westfalen,DE,33428.0,05247-9808-0,info@f-e.de,Dienstleister,"Die Eggersmann Gruppe mit Sitz im ostwestfälischen Marienfeld ist ein Verbund national und international tätiger Unternehmen mit Geschäftstätigkeiten in den Geschäftsfeldbereichen „bauen“, „recyceln“ und „kompostieren“. Die rund 900 MitarbeiterInnen der Unternehmensgruppe verteilen sich zu gut zwei Drittel auf die 13 deutschen Standorte und zu einem Drittel auf die Auslandsstandorte in Polen, Frankreich, Spanien, UK, Italien, Hong Kong und USA.",185600000,900,3,unknown,Eggersmann,1950,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
EC Bioenergie GmbH,ec-bioenergie.de,Heidelberg,Baden-Württemberg,DE,69126.0,06221-3649-50,info@bioenergie-heidelberg.de,Dienstleister,Die Firma EC Bioenergie ist spezialisiert auf Konzepte mit Biomasse.,187500000,150,3,unknown,Rettenmaier,,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Otto Wulff Bauunternehmung GmbH,otto-wulff.de,Hamburg,Hamburg,DE,22117.0,040-73624-0,info@otto-wulff.de,Dienstleister,Otto Wulff ist eines der größten Hamburger Bauunternehmen.,187800000,377,3,unknown,Wulff,1932,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
RETERRA Service GmbH,reterra.de,Erftstadt,Nordrhein-Westfalen,DE,50374.0,02235-684-0,service@reterra.de,Dienstleister,Die Firma Reterra ist fokussiert auf biologische Rohstoffe.,190000000,200,3,unknown,Remondis Gruppe,1982,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Bergler GmbH & Co. KG,bergler.de,Weiherhammer,Bayern,DE,92729.0,09605-9202-0,kontakt@bergler.de,Dienstleister,Die Firmenguppe Bergler im bayerischen Weiherhammer ist in den Bereichen Entsorgung und Recycling sowie mit der Bewirtschaftung von zehn Tankstellen in der Region aktiv.,190000000,200,3,unknown,Bergler,1949,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Jaeger Ausbau Beteiligung GmbH + Co KG,jaeger-ausbau.de,Dortmund,Nordrhein-Westfalen,DE,44379.0,0231-9643-00,beteiligung@jaeger-ausbau.de,Dienstleister,Die Firma Jaeger Ausbau ist spezialisiert auf Innenausbauten.,129100000,267,3,unknown,Jaeger,1936,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
INTER CHALET Ferienhaus-Gesellschaft mbH,interchalet.com,Freiburg im Breisgau,Baden-Württemberg,DE,79100.0,0761-2100-77,info@interchalet.com,Dienstleister,"Inter Chalet ist ein Spezialreiseveranstalter, der sein Hauptaugenmerk auf die Vermietung von Ferienhäusern, Ferienwohnungen und Ferienanlagen legt.",127000000,280,3,unknown,Hotelplan (Migros-Gruppe) (Schweiz),1994,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Veit Dennert KG,dennert.de,Schlüsselfeld,Bayern,DE,96132.0,09552-71-0,info@dennert.de,Dienstleister,"Die Veit Dennert KG befasst sich mit dem Wohnhausbau aus vorgefertigten massiven Bauelementen, sowie mit dem Vertrieb von Bauteilesystemen für Bauherren.",100000000,450,3,unknown,Dennert,1933,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
MAIRDUMONT GmbH & Co. KG,mairdumont.com,Ostfildern,Baden-Württemberg,DE,73760.0,0711-4502-0,info@mairdumont.com,Dienstleister,MairDuMont ist der Marktführer für touristische Verlagspublikationen in Deutschland und Europa.,100000000,450,3,unknown,Mair,1948,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Beucke & Söhne GmbH & Co. KG,beuckegroup.de,Dissen am Teutoburger Wald,Niedersachsen,DE,49201.0,05421-301-0,info@beucke.de,Dienstleister,Die Unternehmen der Beucke Group sind auf Druck und Verarbeitung von flexiblen Verpackungen ausgerichtet.,100000000,500,3,unknown,Beucke,1757,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
Institut Dr. Foerster GmbH & Co. KG,foerstergroup.de,Reutlingen,Baden-Württemberg,DE,72766.0,07121-140-0,info@foerstergroup.de,Dienstleister,"FOERSTER bietet die technologisch und qualitativ beste und umfassendste Produktpalette für zerstörungsfreie Prüfung, Metall-Detektion und Magnetik.",100000000,580,3,unknown,Förster,1937,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
UMWELTTECHNIK und WASSERBAU GmbH,umwelttechnik-wasserbau.de,Blankenburg,Sachsen-Anhalt,DE,38889.0,03944-928-0,hv@umwelttechnik-wasserbau.com,Dienstleister,Die Firma Umwelttechnik und Wasserbau ist ein Bauunternehmen mit dem Schwerpunkt Leitungsbau.,100000000,800,3,unknown,Martin u.a.,1990,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
fischerAppelt AG,fischerappelt.de,Hamburg,Hamburg,DE,22769.0,040-899699-0,info@fischerappelt.de,Dienstleister,"fischerAppelt vereint neun Agenturen aus den Bereichen Event, Design, Digital, Werbung, Film, Strategie, Content, PR und Online Marketing an zehn nationalen und internationalen Standorten. Unter einem Dach entwickeln die spezialisierten Agenturen Marketing- und Kommunikationslösungen in jeder Disziplin und auf allen Kanälen.",100100000,520,3,unknown,Fischer-Appelt,1986,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
S-KON New Business AG,skon.de,Hamburg,Hamburg,DE,22761.0,040-40130-0,info@skon.de,Dienstleister,S-KON New Business AG ist ein Full­service Dienstleister in der Telekommunikations­­branche.,100400000,700,3,unknown,Kowitzke/Ott/Leven,2003,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
Behringer Touristik GmbH & Co. KG,behringer-touristik.de,Gießen,Hessen,DE,35398.0,0641-9681-0,info@behringer-touristik.de,Dienstleister,"Behringer Touristik ist ein Reiseveranstalter, dessen Schwerpunkt auf Gruppenreisen liegt.",102050000,72,3,unknown,Behringer,1977,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Konradin-Verlag Robert Kohlhammer GmbH,konradin.de,Leinfelden-Echterdingen,Baden-Württemberg,DE,70771.0,0711-7594-0,info@konradin.de,Dienstleister,Die Konradin Verlagsgruppe zählt zu den größten Anbietern von Fachinformationen im deutschsprachigen Raum.,103700000,600,3,unknown,Kohlhammer,1929,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
Walter Mandausch GmbH,mandausch.de,Frankfurt am Main,Hessen,DE,60314.0,069-405872-0,info@mandausch.de,Dienstleister,"Seit 60 Jahren in Frankfurt tätig, gehört Mandausch / Reisswolf zu den treibenden Kräften in der gewerblichen und privaten Abfallwirtschaft.",104500000,110,3,unknown,Mandausch,1957,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Kutter GmbH & Co. KG,kutter.de,Memmingen,Bayern,DE,87700.0,08331-8551-0,info@kutter.de,Dienstleister,Der Dienstleister Kutter ist ein Experte für Bauten und die Sanierung von Fahrbahnen.,125000000,500,3,unknown,Groll,1924,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
"Hermann von Rautenkranz, Internationale Tiefbohr Gesellschaft mbH & Co. KG",itag-celle.de,Celle,Niedersachsen,DE,29221.0,05141-914-0,info@itag-ce.de,Dienstleister,Die ITAG hat sich auf Produkte und Leistungen rund um die Exploration von Erdöl- und Erdgasfeldern spezialisiert.,125000000,500,3,unknown,Dr. Jaber A. Al-Marri (Qatar),1912,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
BELFOR Europe GmbH,belfor.com,Duisburg,Nordrhein-Westfalen,DE,47269.0,0203-75640-0,info@belfor.com,Dienstleister,"Belfor ist der Weltmarktführer auf dem Gebiet der Sanierung von Brand-, Wasser- und Elementarschäden.",125000000,500,3,unknown,Haniel Gruppe,1989,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
Hagleitner Hygiene Deutschland GmbH,hagleitner.com/de,Sauerlach,Bayern,DE,82054.0,08104-629580,sauerlach@hagleitner.de,Dienstleister,Die Firma Hagleitner offeriert vielfältige Hygieneartikel.,125000000,975,3,unknown,Hagleitner Zell Famiie (Österreich),1971,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
Sitex-Textile Dienstleistungen Simeonsbetriebe GmbH,sitex-service.de,Minden,Nordrhein-Westfalen,DE,32427.0,0571-8888-0,info@sitex-service.de,Dienstleister,"Einheitliche Mitarbeiterkleidung, stets sauber und gut gepflegt, das ist in vielen Branchen ein Aushängeschild für ein Unternehmen, ob Handwerksbetrieb, Restaurant oder Krankenhaus.",104500000,903,3,unknown,Richtzenhain/Paul,1947,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
wdv Gesellschaft für Medien & Kommunikation mbH & Co. OHG,wdv.de,Bad Homburg vor der Höhe,Hessen,DE,61352.0,06172-670-0,info@wdv.de,Dienstleister,WDV entwickelt und produziert Medien- und Kommunikationslösungen für Unternehmen und öffentliche Institutionen.,105000000,60,3,unknown,Kuhn,1948,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Verlagsgruppe Rentrop,vnr.de,Bonn,Nordrhein-Westfalen,DE,53177.0,0 228 - 8205-0,info@vnr.de,Dienstleister,Der Verlag für die Deutsche Wirtschaft (VNR) ist in zehn Fachverlage unterteilt.,130000000,400,3,unknown,Rentrop,1975,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Gundlach Gruppe,gundlach.de,Bielefeld,Nordrhein-Westfalen,DE,33602.0,0521/5951,info@gundlach.de,Dienstleister,Die Gundlach Gruppe ist im Druck- und Verlagswesen aktiv und bietet dazu passende Dienstleistungen an.,130000000,800,3,unknown,Gundlach,1847,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
Ecolog International Deutschland GmbH,ecolog-international.com,Düsseldorf,Nordrhein-Westfalen,DE,40599.0,0211-688750-0,info@ecolog-international.com,Dienstleister,"Ecolog ist ein Dienstleistungsunternehmen, das sich auf die logistische Unterstützung von Organisationen spezialisiert hat, die in weltweiten Krisengebieten tätig sind.",131000000,100,3,unknown,Destani,1998,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Cadolto Modulbau GmbH,cadolto.com,Cadolzburg,Bayern,DE,90556.0,09103-502-0,info@cadolto.com,Dienstleister,Cadolto ist ein in der industriellen Gebäudefabrikation tätiges Unternehmen.,132100000,350,3,unknown,Flohr,1890,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Kirsch + Sohn GmbH,kirsch-und-sohn.de,Gemünden am Main,Bayern,DE,97737.0,09351-950-0,info@kirsch-und-sohn.de,Dienstleister,"In der fränkischen Region ist der Abfallwirtschaftsbetrieb Kirsch und Sohn ein aktives Entsorgungsunternehmen, das sich auch im Bereich der industriellen Entsorgung betätigt.",133000000,140,3,unknown,Remondis Rethmann Familie,1940,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Freiburger Reisedienst GmbH & Co. KG,freiburger-reisedienst.de,Freiburg im Breisgau,Baden-Württemberg,DE,79115.0,0761-500500,info@freiburger-reisedienst.de,Dienstleister,Der Freiburger Reisedienst ist ein Busunternehmen aus Freiburg.,133450000,85,3,unknown,Balint,,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
3R GmbH & Co. KG,reiling.de,Harsewinkel,Nordrhein-Westfalen,DE,33428.0,05247-9803-0,info@reiling.de,Dienstleister,"Reiling ist ein Entsorgungsunternehmen in vierter Generation, das sich vom Einmannbetrieb zur mittelständischen Unternehmensgruppe entwickelt hat.",133700000,532,3,unknown,Reiling,1957,,,55.0,False,False,100,Familienunternehmen_V6,1,Head of Sales / Vertriebsleiter
Express Travel International GmbH,eti.de,Frankfurt am Main,Hessen,DE,60322.0,069-75612250,reservierung@eti.de,Dienstleister,Die Express Travel International GmbH ist ein Reiseveranstalter für sonnige Urlaubsziele und gehört zu den größten Ägyptenanbietern auf dem deutschen Markt.,134800000,50,3,unknown,Köhl/Samir,,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Auto-Jet Waschstraßen Betriebs GmbH,auto-jet.de,Heimertingen,Bayern,DE,87743.0,08331-857-422,info@auto-jet.de,Dienstleister,"Auto-Jet betreibt im gesamten Bundesgebiet Waschstraßen, Portalwaschanlagen undSB-Waschplätze.",135000000,300,3,unknown,Otto Christ AG,,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Städtereinigung Holtmeyer GmbH & Co. KG,staedtereinigung-holtmeyer.de,Georgsmarienhütte,Niedersachsen,DE,49124.0,05401-800-0,hhg@holtmeyer.com,Dienstleister,Die Firma HHG Holtmeyer ist ein Experte für die Reinigung von Städten.,135000000,450,3,unknown,GreenCycle = Schwarz Gruppe,1927,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
"""Wikinger Reisen"" Gesellschaft mit beschränkter Haftung",wikinger-reisen.de,Hagen,Nordrhein-Westfalen,DE,58135.0,02331-9046,mail@wikinger.de,Dienstleister,Die Firma Wikinger ist spezialisiert auf geführte Wanderreisen.,125300000,135,3,unknown,Kraus,1969,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Meindl Entsorgungsservice GmbH,meindl-entsorgung.de,Lappersdorf,Bayern,DE,93138.0,0941-83020-0,info@meindl-entsorgung.de,Dienstleister,Meindl ist ein bayerisches Entsorgungsunternehmen.,125400000,132,3,unknown,Meindl,1952,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Travanto Travel GmbH & Co.KG,travanto.de,Hamburg,Hamburg,DE,20459.0,040-2442490,info@travanto.de,Dienstleister,Travanto ist ein Vermittler von privat geführten Ferienwohnungen und -häusern via Internet.,125600000,80,3,unknown,Mantwill/Holst,2005,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Reisebüro Stempfl Verkehrsgesellschaft mbH,stempfl.de,Ingolstadt,Bayern,DE,85057.0,0841-49301-0,info@stempfl.de,Dienstleister,"Das Reisebüro Stempfl ist eine der letzten privaten Mittelstandsfirmen, die im Bereich Verkehr und Touristik tätig ist.",125600000,80,3,unknown,Wallhäußer,1928,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
alpetour - Touristische GmbH,alpetour.de,Starnberg,Bayern,DE,82319.0,08151-775-0,info@alpetour.de,Dienstleister,"Alpetour ist einer der führenden Reiseveranstalter für Gruppen-, Jugend-, Sport- und Studienreisen.",125600000,145,3,unknown,Knötig,1961,,,55.0,False,False,100,Familienunternehmen_V6,1,Geschäftsführer/CEO
Arburg GmbH,arburg.com,Lossburg,Baden-Württemberg,DE,,,,Manufacturing,Injection molding machines,750000000,3450,1,tier1,,,Top 3 globally,,55.0,False,False,60,dach_mittelstand_manufacturers,1,Head of Sales / Vertriebsleiter
